BAIT_SET	BAIT_TERRITORY	BAIT_DESIGN_EFFICIENCY	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	TARGET_TERRITORY	GENOME_SIZE	TOTAL_READS	PF_READS	PF_BASES	PF_UNIQUE_READS	PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_TARGET_BASES	PCT_PF_READS	PCT_PF_UQ_READS	PCT_PF_UQ_READS_ALIGNED	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	MIN_TARGET_COVERAGE	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	SAMPLE_NAME	FRAGMENT_LENGTH
Invitae_HPV_primers	1063	1	11887	11245	0	1	0	0.513877	11.182502	0.512901	0.258673	1496543.790318	NA	0	0	0	0	0	0	1063	3095733841	292	292	23176	292	292	23132	23132	5995	1	1	1	5.636877	0	39	0	0.538462	0	0	0	0	0.49719	0.243991	?	0.463782	0.4619	0.289746	0.074318	0.036689	0	0	0	33.321757	6.650495	0.426533	2	NA	NA	NA	19-343-01324-GER2110348	40
Invitae_HPV_primers	1063	1	10265	10150	0	1	0	0.502817	9.656632	0.502447	0.253598	1464333.235775	NA	0	0	0	0	0	0	1063	3095733841	230	230	20430	230	230	20415	20415	5181	1	1	1	4.87206	0	28	0	0.538462	0	0	0	0	0.49689	0.249669	?	0.463782	0.402634	0.267168	0.0508	0	0	0	0	34.540805	6.454008	0.41149	2	NA	NA	NA	19-343-01324-GER2110348	50
Invitae_HPV_primers	1063	1	9119	9440	0	1	0	0.491352	8.578551	0.491061	0.248142	1430945.173407	NA	0	0	0	0	0	0	1063	3095733841	196	196	18570	196	196	18559	18559	4608	1	1	1	4.33302	0	23	0	0.564103	0	0	0	0	0.496471	0.255509	?	0.428975	0.401693	0.264346	0.030103	0	0	0	0	34.857127	6.273853	0.390184	2	NA	NA	NA	19-343-01324-GER2110348	60
Invitae_HPV_primers	1063	1	8395	8926	0	1	0	0.484672	7.89746	0.484532	0.245065	1411490.920743	NA	0	0	0	0	0	0	1063	3095733841	176	176	17326	176	176	17321	17321	4246	1	1	1	3.993415	0	22	0	0.589744	0	0	0	0	0.496045	0.258934	?	0.403575	0.401693	0.222013	0.003763	0	0	0	0	35.875265	6.582965	0.375511	2	NA	NA	NA	19-343-01324-GER2110348	65
Invitae_HPV_primers	1063	1	7775	8210	0	1	0	0.486393	7.314205	0.486241	0.246154	1416504.985052	NA	0	0	0	0	0	0	1063	3095733841	156	156	15990	156	156	15985	15985	3936	1	1	1	3.701787	0	20	0	0.615385	0	0	0	0	0.495715	0.25818	?	0.37159	0.352775	0.221072	0.002822	0	0	0	0	36.920968	7.419317	0.347845	2	NA	NA	NA	19-343-01324-GER2110348	70
Invitae_HPV_primers	1063	1	7105	7588	0	1	0	0.483564	6.683913	0.483399	0.244999	1408263.599346	NA	0	0	0	0	0	0	1063	3095733841	138	138	14698	138	138	14693	14693	3601	1	1	1	3.387582	0	20	0	0.615385	0	0	0	0	0.495338	0.259716	?	0.37159	0.347131	0.21731	0.002822	0	0	0	0	36.54995	7.374532	0.339948	2	NA	NA	NA	19-343-01324-GER2110348	75
Invitae_HPV_primers	1063	1	7013	7522	0	1	0	0.482491	6.597366	0.482325	0.244498	1405138.563382	NA	0	0	0	0	0	0	1063	3095733841	136	136	14540	136	136	14535	14535	3555	1	1	1	3.344309	0	19	0	0.615385	0	0	0	0	0.495287	0.260268	?	0.37159	0.347131	0.21731	0	0	0	0	0	36.450774	7.367705	0.340181	2	NA	NA	NA	19-343-01324-GER2110348	80
Invitae_HPV_primers	1063	1	6405	7144	0	1	0	0.472729	6.0254	0.472554	0.239855	1376709.285048	NA	0	0	0	0	0	0	1063	3095733841	124	124	13554	124	124	13549	13549	3251	1	1	1	3.058325	0	18	0	0.615385	0	0	0	0	0.494944	0.265259	?	0.37159	0.347131	0.173095	0	0	0	0	0	35.724792	7.317728	0.338375	2	NA	NA	NA	19-343-01324-GER2110348	85
Invitae_HPV_primers	1063	1	5835	6668	0	1	0	0.466688	5.489182	0.466501	0.237128	1359117.421394	NA	0	0	0	0	0	0	1063	3095733841	112	112	12508	112	112	12503	12503	2966	1	1	1	2.790216	0	18	0	0.615385	0	0	0	0	0.494521	0.268416	?	0.37159	0.347131	0.11477	0	0	0	0	0	34.909025	7.26157	0.334168	2	NA	NA	NA	19-343-01324-GER2110348	90
Invitae_HPV_primers	1063	1	5395	6004	0	1	0	0.473287	5.075259	0.47308	0.240793	1378335.829016	NA	0	0	0	0	0	0	1063	3095733841	100	100	11404	100	100	11399	11399	2746	1	1	1	2.583255	0	18	0	0.615385	0	0	0	0	0.493991	0.265286	?	0.37159	0.343368	0.11477	0	0	0	0	0	34.163504	7.210248	0.327669	2	NA	NA	NA	19-343-01324-GER2110348	95
Invitae_HPV_primers	1063	1	23016	4521	3313	0.892609	0.107391	0.835821	21.651929	0.574466	0.327543	2172726.346628	NA	0	0	0	0	0	0	1063	3095733841	887	887	40065	887	887	30850	30850	13123	1	1	1	12.334901	3	175	0	0.230769	0	0	0	0	0.427196	0.14752	?	0.755409	0.610536	0.193791	0.169332	0.151458	0.100659	0.076199	0.023518	40.47342	9.476121	0.584453	4	NA	NA	NA	20-036-01568-GER2110331	0
Invitae_HPV_primers	1063	1	1919	1872	0	1	0	0.506199	1.805268	0.4857	0.246267	1474183.481271	NA	0	0	0	0	0	0	1063	3095733841	56	56	3951	56	56	3791	3791	973	1	1	1	0.913452	0	7	0	0.538462	0	0	0	0	0.491955	0.252176	?	0.455315	0.238946	0	0	0	0	0	0	32.624376	9.21706	0.269265	1	NA	NA	NA	20-036-01568-GER2110331	37
Invitae_HPV_primers	1063	1	1635	1786	0	1	0	0.47793	1.5381	0.462518	0.235078	1391858.330068	NA	0	0	0	0	0	0	1063	3095733841	46	46	3535	46	46	3421	3421	831	1	1	1	0.779868	0	6	0	0.564103	0	0	0	0	0.491084	0.266881	?	0.431797	0.159925	0	0	0	0	0	0	36.368268	11.36302	0.235733	1	NA	NA	NA	20-036-01568-GER2110331	38
Invitae_HPV_primers	1063	1	1303	1736	0	1	0	0.428759	1.225776	0.427915	0.218391	1248659.615288	NA	0	0	0	0	0	0	1063	3095733841	36	36	3045	36	36	3039	3039	665	1	1	1	0.623706	0	4	0	0.615385	0	0	0	0	0.489964	0.292201	?	0.372531	0.125118	0	0	0	0	0	0	36.019745	6.9534840000000004	0.191368	1	NA	NA	NA	20-036-01568-GER2110331	40
Invitae_HPV_primers	1063	1	1237	1716	0	1	0	0.418896	1.163688	0.418047	0.213586	1219934.751151	NA	0	0	0	0	0	0	1063	3095733841	34	34	2959	34	34	2953	2953	632	1	1	1	0.592662	0	4	0	0.615385	0	0	0	0	0.489672	0.297325	?	0.372531	0.125118	0	0	0	0	0	0	35.255715	6.726694	0.184515	1	NA	NA	NA	20-036-01568-GER2110331	50
Invitae_HPV_primers	1063	1	1237	1614	0	1	0	0.433883	1.163688	0.432972	0.221211	1263580.25961	NA	0	0	0	0	0	0	1063	3095733841	32	32	2857	32	32	2851	2851	632	1	1	1	0.592662	0	4	0	0.615385	0	0	0	0	0.489302	0.290074	?	0.372531	0.125118	0	0	0	0	0	0	35.255715	6.726694	0.184515	1	NA	NA	NA	20-036-01568-GER2110331	60
Invitae_HPV_primers	1063	1	896	1592	0	1	0	0.360129	0.842897	0.360129	0.185691	1048788.662168	NA	0	0	0	0	0	0	1063	3095733841	26	26	2488	26	26	2488	2488	462	1	1	1	0.432738	0	3	0	0.615385	0	0	0	0	0.486334	0.327974	?	0.330198	0.071496	0	0	0	0	0	0	34.548857	6.020696	0.161288	1	NA	NA	NA	20-036-01568-GER2110331	65
Invitae_HPV_primers	1063	1	828	1528	0	1	0	0.351443	0.778928	0.351443	0.181664	1023494.23515	NA	0	0	0	0	0	0	1063	3095733841	24	24	2356	24	24	2356	2356	428	1	1	1	0.400753	0	3	0	0.641026	0	0	0	0	0.485569	0.332767	?	0.298213	0.071496	0	0	0	0	0	0	39.952257	6.020696	0.146761	1	NA	NA	NA	20-036-01568-GER2110331	70
Invitae_HPV_primers	1063	1	666	1402	0	1	0	0.32205	0.626529	0.32205	0.167795	937894.62058	NA	0	0	0	0	0	0	1063	3095733841	20	20	2068	20	20	2068	2068	347	1	1	1	0.325494	0	2	0	0.692308	0	0	0	0	0.483559	0.348646	?	0.253998	0.071496	0	0	0	0	0	0	37.726959	6.020696	0.134979	1	NA	NA	NA	20-036-01568-GER2110331	75
Invitae_HPV_primers	1063	1	666	1244	0	1	0	0.348691	0.626529	0.348691	0.181675	1015479.620607	NA	0	0	0	0	0	0	1063	3095733841	18	18	1910	18	18	1910	1910	347	1	1	1	0.325494	0	2	0	0.692308	0	0	0	0	0.482199	0.336126	?	0.253998	0.071496	0	0	0	0	0	0	37.726959	6.020696	0.134979	1	NA	NA	NA	20-036-01568-GER2110331	80
Invitae_HPV_primers	1063	1	628	1116	0	1	0	0.360092	0.590781	0.360092	0.188073	1048681.274731	NA	0	0	0	0	0	0	1063	3095733841	16	16	1744	16	16	1744	1744	328	1	1	1	0.308561	0	2	0	0.692308	0	0	0	0	0.480505	0.331422	?	0.253998	0.054563	0	0	0	0	0	0	37.07667	6.020696	0.132091	1	NA	NA	NA	20-036-01568-GER2110331	85
Invitae_HPV_primers	1063	1	528	868	0	1	0	0.378223	0.496707	0.378223	0.19914	1101485.677428	NA	0	0	0	0	0	0	1063	3095733841	12	12	1396	12	12	1396	1396	278	1	1	1	0.261524	0	2	0	0.717949	0	0	0	0	0.475645	0.325215	?	0.23048	0.031044	0	0	0	0	0	0	35.640951	11.348701	0.114003	1	NA	NA	NA	20-036-01568-GER2110331	90
Invitae_HPV_primers	1063	1	528	868	0	1	0	0.378223	0.496707	0.378223	0.19914	1101485.677428	NA	0	0	0	0	0	0	1063	3095733841	12	12	1396	12	12	1396	1396	278	1	1	1	0.261524	0	2	0	0.717949	0	0	0	0	0.475645	0.325215	?	0.23048	0.031044	0	0	0	0	0	0	35.640951	11.348701	0.114003	1	NA	NA	NA	20-036-01568-GER2110331	95
Invitae_HPV_primers	1063	1	28872	12786	4725	0.898131	0.101869	0.693072	27.160865	0.549849	0.320174	1812793.704634	NA	0	0	0	0	0	0	1063	3095733841	1034	1034	52509	1034	1033	46383	46383	16812	1	1	0.999033	15.80715	8	123	0	0.230769	0	0	0	0	0.420693	0.217041	?	0.763876	0.674506	0.443086	0.156162	0.151458	0.151458	0.100659	0.023518	32.645298	7.858125	0.676445	5	NA	NA	NA	21-196-02623-GER2110518	0
Invitae_HPV_primers	1063	1	7656	10156	74	0.995863	0.004137	0.429823	7.202258	0.424814	0.218622	1246576.824472	NA	0	0	0	0	0	0	1063	3095733841	224	224	18022	224	224	17886	17886	3940	1	1	1	3.702728	1	18	0	0.487179	0	0	0	0	0.484066	0.296042	?	0.519285	0.426152	0.15428	0	0	0	0	0	28.215273	6.428586	0.41829	2	NA	NA	NA	21-196-02623-GER2110518	37
Invitae_HPV_primers	1063	1	7332	10036	0	1	0	0.422156	6.89746	0.419211	0.216009	1229427.705964	NA	0	0	0	0	0	0	1063	3095733841	210	210	17490	210	210	17368	17368	3778	1	1	1	3.550329	0	18	0	0.512821	0	0	0	0	0.483591	0.299286	?	0.495767	0.426152	0.149577	0	0	0	0	0	28.162413	6.365333	0.406572	2	NA	NA	NA	21-196-02623-GER2110518	38
Invitae_HPV_primers	1063	1	6700	9748	0	1	0	0.407344	6.302916	0.404687	0.209108	1186293.23982	NA	0	0	0	0	0	0	1063	3095733841	186	186	16556	186	186	16448	16448	3462	1	1	1	3.253057	0	17	0	0.564103	0	0	0	0	0.48249	0.307271	?	0.429915	0.426152	0.113829	0	0	0	0	0	28.713491	6.224894	0.371939	2	NA	NA	NA	21-196-02623-GER2110518	40
Invitae_HPV_primers	1063	1	6144	9546	0	1	0	0.391587	5.779868	0.391437	0.202854	1140403.689254	NA	0	0	0	0	0	0	1063	3095733841	168	168	15696	168	168	15690	15690	3184	1	1	1	2.992474	0	17	0	0.564103	0	0	0	0	0.481581	0.315679	?	0.429915	0.426152	0.113829	0	0	0	0	0	30.509998	6.078838	0.354808	2	NA	NA	NA	21-196-02623-GER2110518	50
Invitae_HPV_primers	1063	1	5587	8879	0	1	0	0.386216	5.25588	0.386109	0.20076	1124761.806916	NA	0	0	0	0	0	0	1063	3095733841	146	146	14470	146	146	14466	14466	2905	1	1	1	2.730009	0	17	0	0.564103	0	0	0	0	0.479953	0.31937	?	0.429915	0.426152	0.09031	0	0	0	0	0	30.436401	6.020696	0.343213	2	NA	NA	NA	21-196-02623-GER2110518	60
Invitae_HPV_primers	1063	1	4981	8617	0	1	0	0.366304	4.685795	0.366304	0.191352	1066772.606703	NA	0	0	0	0	0	0	1063	3095733841	132	132	13598	132	132	13598	13598	2602	1	1	1	2.444967	0	17	0	0.564103	0	0	0	0	0.478526	0.330122	?	0.391345	0.382879	0.067733	0	0	0	0	0	34.573866	6.020696	0.314786	2	NA	NA	NA	21-196-02623-GER2110518	65
Invitae_HPV_primers	1063	1	4897	8431	0	1	0	0.367422	4.606773	0.367422	0.192077	1070028.80781	NA	0	0	0	0	0	0	1063	3095733841	128	128	13328	128	128	13328	13328	2560	1	1	1	2.405456	0	17	0	0.564103	0	0	0	0	0.478091	0.329832	?	0.391345	0.382879	0.067733	0	0	0	0	0	34.427876	6.020696	0.312585	2	NA	NA	NA	21-196-02623-GER2110518	70
Invitae_HPV_primers	1063	1	4755	8287	0	1	0	0.364591	4.473189	0.364591	0.190845	1061785.2197	NA	0	0	0	0	0	0	1063	3095733841	124	124	13042	124	124	13042	13042	2489	1	1	1	2.338664	0	17	0	0.564103	0	0	0	0	0.477611	0.331544	?	0.391345	0.382879	0.067733	0	0	0	0	0	34.169865	6.020696	0.311106	2	NA	NA	NA	21-196-02623-GER2110518	75
Invitae_HPV_primers	1063	1	4685	8201	0	1	0	0.363573	4.407338	0.363573	0.190439	1058819.225448	NA	0	0	0	0	0	0	1063	3095733841	122	122	12886	122	122	12886	12886	2454	1	1	1	2.305738	0	16	0	0.564103	0	0	0	0	0.47734	0.332221	?	0.391345	0.382879	0.067733	0	0	0	0	0	34.037176	6.020696	0.31109	2	NA	NA	NA	21-196-02623-GER2110518	80
Invitae_HPV_primers	1063	1	4239	7655	0	1	0	0.356398	3.98777	0.356398	0.187574	1037924.665052	NA	0	0	0	0	0	0	1063	3095733841	110	110	11894	110	110	11894	11894	2231	1	1	1	2.095955	0	15	0	0.564103	0	0	0	0	0.47545	0.336977	?	0.391345	0.382879	0.045155	0	0	0	0	0	34.61989	6.020696	0.298544	2	NA	NA	NA	21-196-02623-GER2110518	85
Invitae_HPV_primers	1063	1	3967	7237	0	1	0	0.35407	3.731891	0.35407	0.186987	1031144.312058	NA	0	0	0	0	0	0	1063	3095733841	102	102	11204	102	102	11204	11204	2095	1	1	1	1.968015	0	13	0	0.564103	0	0	0	0	0.473938	0.339075	?	0.391345	0.382879	0.045155	0	0	0	0	0	34.045074	6.020696	0.29614	2	NA	NA	NA	21-196-02623-GER2110518	90
Invitae_HPV_primers	1063	1	3158	5465	0	1	0	0.36623	2.970837	0.36623	0.196103	1066557.047477	NA	0	0	0	0	0	0	1063	3095733841	74	74	8623	74	74	8623	8623	1691	1	1	1	1.587959	0	7	0	0.564103	0	0	0	0	0.466079	0.337817	?	0.391345	0.382879	0	0	0	0	0	0	34.236635	6.020696	0.282375	1	NA	NA	NA	21-196-02623-GER2110518	95
Invitae_HPV_primers	1063	1	27875	11115	5827	0.869982	0.130018	0.714927	26.222954	0.531732	0.312649	1811350.286983	NA	0	0	0	0	0	0	1063	3095733841	1055	1055	52423	1055	1055	44817	44817	16390	1	1	1	15.406397	6	155	0	0.179487	0	0	0	0	0.401812	0.232747	15.406397	0.804327	0.714017	0.369708	0.193791	0.151458	0.151458	0.097836	0.023518	35.481282	8.032707	0.699191	5	NA	NA	NA	19-120-01665-GER2106782	0
Invitae_HPV_primers	1063	1	5997	7463	0	1	0	0.445542	5.64158	0.438409	0.239711	1297535.769862	NA	0	0	0	0	0	0	1063	3095733841	164	164	13679	164	164	13460	13460	3279	1	1	1	3.079962	1	14	0	0.487179	0	0	0	0	0.444279	0.312704	?	0.517404	0.440263	0.117592	0	0	0	0	0	27.745267	6.741504	0.417696	2	NA	NA	NA	19-120-01665-GER2106782	37
Invitae_HPV_primers	1063	1	5805	7433	0	1	0	0.43851	5.46096	0.431566	0.236637	1277056.751659	NA	0	0	0	0	0	0	1063	3095733841	158	158	13451	158	158	13238	13238	3183	1	1	1	2.989652	0	14	0	0.512821	0	0	0	0	0.443118	0.316815	?	0.489182	0.440263	0.116651	0	0	0	0	0	28.021256	6.706443	0.403854	2	NA	NA	NA	19-120-01665-GER2106782	38
Invitae_HPV_primers	1063	1	5413	7361	0	1	0	0.423751	5.092192	0.418477	0.230924	1234074.747119	NA	0	0	0	0	0	0	1063	3095733841	146	146	12935	146	146	12774	12774	2987	1	1	1	2.805268	0	14	0	0.538462	0	0	0	0	0.440974	0.325505	?	0.464722	0.405456	0.086548	0	0	0	0	0	29.838769	6.627851	0.379354	2	NA	NA	NA	19-120-01665-GER2106782	40
Invitae_HPV_primers	1063	1	4809	7083	0	1	0	0.40439	4.523989	0.401051	0.223918	1177687.937231	NA	0	0	0	0	0	0	1063	3095733841	126	126	11991	126	126	11892	11892	2685	1	1	1	2.521167	0	14	0	0.564103	0	0	0	0	0.436596	0.337958	?	0.429915	0.387582	0.07714	0	0	0	0	0	31.357746	7.193208	0.342273	2	NA	NA	NA	19-120-01665-GER2106782	50
Invitae_HPV_primers	1063	1	4439	6789	0	1	0	0.395351	4.175917	0.391965	0.220751	1151365.179998	NA	0	0	0	0	0	0	1063	3095733841	114	114	11325	114	114	11228	11228	2500	1	1	1	2.347131	0	13	0	0.564103	0	0	0	0	0.432757	0.344852	?	0.429915	0.387582	0.07714	0	0	0	0	0	31.766902	7.140641	0.331076	2	NA	NA	NA	19-120-01665-GER2106782	60
Invitae_HPV_primers	1063	1	4049	6561	0	1	0	0.381621	3.809031	0.378305	0.21536	1111380.424599	NA	0	0	0	0	0	0	1063	3095733841	104	104	10703	104	104	10610	10610	2305	1	1	1	2.163688	0	12	0	0.564103	0	0	0	0	0.428652	0.354194	?	0.429915	0.361242	0.076199	0	0	0	0	0	30.270236	7.076077	0.32319	2	NA	NA	NA	19-120-01665-GER2106782	65
Invitae_HPV_primers	1063	1	3755	6315	0	1	0	0.37289	3.532455	0.369478	0.212339	1085952.478741	NA	0	0	0	0	0	0	1063	3095733841	96	96	10163	96	96	10070	10070	2158	1	1	1	2.026341	0	11	0	0.564103	0	0	0	0	0.424826	0.360973	?	0.429915	0.353716	0.076199	0	0	0	0	0	29.756754	7.020084	0.317708	2	NA	NA	NA	19-120-01665-GER2106782	70
Invitae_HPV_primers	1063	1	3251	5811	0	1	0	0.358751	3.058325	0.35604	0.209068	1044776.178351	NA	0	0	0	0	0	0	1063	3095733841	82	82	9131	82	82	9062	9062	1909	1	1	1	1.792098	0	10	0	0.589744	0	0	0	0	0.416133	0.373317	?	0.393227	0.30762	0.065851	0	0	0	0	0	32.745387	6.904788	0.28898	1	NA	NA	NA	19-120-01665-GER2106782	75
Invitae_HPV_primers	1063	1	2799	5495	0	1	0	0.337473	2.633114	0.334689	0.201244	982809.209908	NA	0	0	0	0	0	0	1063	3095733841	72	72	8363	72	72	8294	8294	1683	1	1	1	1.579492	0	10	0	0.589744	0	0	0	0	0.408367	0.388835	?	0.393227	0.30762	0.031985	0	0	0	0	0	32.368301	6.770538	0.273444	1	NA	NA	NA	19-120-01665-GER2106782	80
Invitae_HPV_primers	1063	1	2799	5495	0	1	0	0.337473	2.633114	0.334689	0.201244	982809.209908	NA	0	0	0	0	0	0	1063	3095733841	72	72	8363	72	72	8294	8294	1683	1	1	1	1.579492	0	10	0	0.589744	0	0	0	0	0.408367	0.388835	?	0.393227	0.30762	0.031985	0	0	0	0	0	32.368301	6.770538	0.273444	1	NA	NA	NA	19-120-01665-GER2106782	85
Invitae_HPV_primers	1063	1	2745	5375	0	1	0	0.338054	2.582314	0.335206	0.202222	984502.151818	NA	0	0	0	0	0	0	1063	3095733841	70	70	8189	70	70	8120	8120	1656	1	1	1	1.554092	0	10	0	0.615385	0	0	0	0	0.406404	0.389778	?	0.367827	0.30762	0.031985	0	0	0	0	0	33.81676	6.752043	0.261116	1	NA	NA	NA	19-120-01665-GER2106782	90
Invitae_HPV_primers	1063	1	2553	5191	0	1	0	0.329675	2.401693	0.326763	0.199667	960098.565195	NA	0	0	0	0	0	0	1063	3095733841	66	66	7813	66	66	7744	7744	1560	1	1	1	1.463782	0	10	0	0.615385	0	0	0	0	0.40186	0.396823	?	0.367827	0.30762	0.031985	0	0	0	0	0	33.279666	6.681084	0.254539	1	NA	NA	NA	19-120-01665-GER2106782	95
Invitae_HPV_primers	1063	1	34631	3753	4365	0.897892	0.102108	0.902225	32.578551	0.625458	0.36403	2359225.330587	NA	0	0	0	0	0	0	1063	3095733841	1291	1291	55369	1291	1291	42749	42749	20156	1	1	1	18.944497	2	267	0	0.384615	0	0	0	0	0.416712	0.112026	?	0.607714	0.557855	0.193791	0.169332	0.151458	0.12794	0.12794	0.0508	45.004614	10.014816	0.528902	3	NA	NA	NA	18-234-01139-GER2106885	0
Invitae_HPV_primers	1063	1	964	258	0	1	0	0.788871	0.906867	0.723724	0.361862	2297397.679978	NA	0	0	0	0	0	0	1063	3095733841	26	26	1332	26	26	1222	1222	482	1	1	1	0.453434	0	2	0	0.717949	0	0	0	0	0.503273	0.105565	?	0.285983	0.167451	0	0	0	0	0	0	38.606777	15.088433	0.176717	1	NA	NA	NA	18-234-01139-GER2106885	37
Invitae_HPV_primers	1063	1	810	190	0	1	0	0.81	0.761994	0.72973	0.364865	2358931.713274	NA	0	0	0	0	0	0	1063	3095733841	20	20	1110	20	20	1000	1000	405	1	1	1	0.380997	0	2	0	0.74359	0	0	0	0	0.504	0.095	?	0.261524	0.119473	0	0	0	0	0	0	48.448486	24.930142	0.154801	1	NA	NA	NA	18-234-01139-GER2106885	38
Invitae_HPV_primers	1063	1	542	154	0	1	0	0.778736	0.509878	0.769886	0.384943	2267881.702488	NA	0	0	0	0	0	0	1063	3095733841	12	12	704	12	12	696	696	271	1	1	1	0.254939	0	2	0	0.820513	0	0	0	0	0.505747	0.110632	?	0.170273	0.084666	0	0	0	0	0	0	57.747863	21.999979	0.102202	0	NA	NA	NA	18-234-01139-GER2106885	40
Invitae_HPV_primers	1063	1	400	132	0	1	0	0.75188	0.376294	0.749064	0.374532	2189670.206325	NA	0	0	0	0	0	0	1063	3095733841	8	8	534	8	8	532	532	200	1	1	1	0.188147	0	2	0	0.846154	0	0	0	0	0.50188	0.12406	?	0.134525	0.053622	0	0	0	0	0	0	58.178739	18.856068	0.077648	0	NA	NA	NA	18-234-01139-GER2106885	50
Invitae_HPV_primers	1063	1	228	86	0	1	0	0.726115	0.214487	0.721519	0.360759	2114635.647662	NA	0	0	0	0	0	0	1063	3095733841	4	4	316	4	4	314	314	114	1	1	1	0.107244	0	1	0	0.871795	0	0	0	0	0.503185	0.136943	?	0.107244	0	0	0	0	0	0	0	57.38476	12.417686	0.052179	0	NA	NA	NA	18-234-01139-GER2106885	60
Invitae_HPV_primers	1063	1	114	78	0	1	0	0.59375	0.107244	0.59375	0.296875	1729155.191057	NA	0	0	0	0	0	0	1063	3095733841	2	2	192	2	2	192	192	57	1	1	1	0.053622	0	1	0	0.897436	0	0	0	0	0.5	0.203125	?	0.053622	0	0	0	0	0	0	0	62.746943	12.417686	0.026798	0	NA	NA	NA	18-234-01139-GER2106885	65
Invitae_HPV_primers	1063	1	114	78	0	1	0	0.59375	0.107244	0.59375	0.296875	1729155.191057	NA	0	0	0	0	0	0	1063	3095733841	2	2	192	2	2	192	192	57	1	1	1	0.053622	0	1	0	0.897436	0	0	0	0	0.5	0.203125	?	0.053622	0	0	0	0	0	0	0	62.746943	12.417686	0.026798	0	NA	NA	NA	18-234-01139-GER2106885	70
Invitae_HPV_primers	1063	1	114	78	0	1	0	0.59375	0.107244	0.59375	0.296875	1729155.191057	NA	0	0	0	0	0	0	1063	3095733841	2	2	192	2	2	192	192	57	1	1	1	0.053622	0	1	0	0.897436	0	0	0	0	0.5	0.203125	?	0.053622	0	0	0	0	0	0	0	62.746943	12.417686	0.026798	0	NA	NA	NA	18-234-01139-GER2106885	75
Invitae_HPV_primers	1063	1	114	78	0	1	0	0.59375	0.107244	0.59375	0.296875	1729155.191057	NA	0	0	0	0	0	0	1063	3095733841	2	2	192	2	2	192	192	57	1	1	1	0.053622	0	1	0	0.897436	0	0	0	0	0.5	0.203125	?	0.053622	0	0	0	0	0	0	0	62.746943	12.417686	0.026798	0	NA	NA	NA	18-234-01139-GER2106885	80
Invitae_HPV_primers	1063	1	114	78	0	1	0	0.59375	0.107244	0.59375	0.296875	1729155.191057	NA	0	0	0	0	0	0	1063	3095733841	2	2	192	2	2	192	192	57	1	1	1	0.053622	0	1	0	0.897436	0	0	0	0	0.5	0.203125	?	0.053622	0	0	0	0	0	0	0	62.746943	12.417686	0.026798	0	NA	NA	NA	18-234-01139-GER2106885	85
Invitae_HPV_primers	1063	1	114	78	0	1	0	0.59375	0.107244	0.59375	0.296875	1729155.191057	NA	0	0	0	0	0	0	1063	3095733841	2	2	192	2	2	192	192	57	1	1	1	0.053622	0	1	0	0.897436	0	0	0	0	0.5	0.203125	?	0.053622	0	0	0	0	0	0	0	62.746943	12.417686	0.026798	0	NA	NA	NA	18-234-01139-GER2106885	90
Invitae_HPV_primers	1063	1	114	78	0	1	0	0.59375	0.107244	0.59375	0.296875	1729155.191057	NA	0	0	0	0	0	0	1063	3095733841	2	2	192	2	2	192	192	57	1	1	1	0.053622	0	1	0	0.897436	0	0	0	0	0.5	0.203125	?	0.053622	0	0	0	0	0	0	0	62.746943	12.417686	0.026798	0	NA	NA	NA	18-234-01139-GER2106885	95
Invitae_HPV_primers	1063	1	10538	1563	2735	0.815651	0.184349	0.870837	9.913452	0.568791	0.338911	2068577.134238	NA	0	0	0	0	0	0	1063	3095733841	407	407	18527	407	406	14836	14836	6279	1	1	0.997543	5.904045	1	59	0	0.333333	0	0	0	0	0.380224	0.196751	?	0.660395	0.478833	0.151458	0.122295	0.076199	0.023518	0.023518	0	39.26796	10.153809	0.49104	3	NA	NA	NA	19-273-00800-GER2213130	0
