signature_name	Log2_FC	Mean_Expression	P_value	FDR	Number_of_Genes	MSigDB_Collection
GOCC_MHC_PROTEIN_COMPLEX	-5.019983773133047	-1222.5656610933672	0.19081693254413315	0.9366891678139373	26	c5 GO Cellular Component
GOCC_POLYSOME	-2.880266833753646	-716.3475679895823	0.19088971829833087	0.9366891678139373	67	c5 GO Cellular Component
GOBP_MACROAUTOPHAGY	0.7213374088611891	441.8472251229481	0.19097843521008953	0.9366891678139373	335	c5 GO Biological Process
ZHONG_PFC_C3_UNKNOWN_INP	2.2369801790431407	1392.9522760814586	0.19098530179879478	0.9366891678139373	38	Other (c6-c8)
GOBP_RENAL_TUBULAR_SECRETION	-3.5337233264689925	2274.492681761325	0.19113268226147173	0.9366891678139373	19	c5 GO Biological Process
GOBP_APPENDAGE_MORPHOGENESIS	-1.5147700836137334	647.2506401741757	0.1913302800815133	0.9366891678139373	146	c5 GO Biological Process
GOBP_URATE_TRANSPORT	2.755483076996153	1360.145891503623	0.1914575167463485	0.9366891678139373	11	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	-1.6661206094946113	100.21676998086431	0.19153784520977069	0.9366891678139373	82	c5 GO Biological Process
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	-3.505126620327342	-293.96199367019875	0.19155197237001498	0.9366891678139373	15	c2 KEGG Medicus
GOBP_CORTICOSTEROID_HORMONE_SECRETION	-5.5499223846043595	-1132.3215934580255	0.1916217736587878	0.9366891678139373	19	c5 GO Biological Process
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	4.546174842958112	-238.6542432212662	0.19176207683298074	0.9366891678139373	18	c5 GO Biological Process
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	-4.7819591918683075	1331.2597754328076	0.1917674132051826	0.9366891678139373	8	c2 Reactome
GOMF_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.286136497538466	2187.3772390204144	0.19177286320267625	0.9366891678139373	14	c5 GO Molecular Function
GOBP_RRNA_METABOLIC_PROCESS	1.003635401462606	449.3808581903271	0.1918476596491717	0.9366891678139373	264	c5 GO Biological Process
ZHONG_PFC_C1_ASTROCYTE	-2.1326496739150027	1642.3546407172364	0.19189263516617702	0.9366891678139373	30	Other (c6-c8)
GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION	3.3329608473119925	282.006758434097	0.19210455626333744	0.9366891678139373	21	c5 GO Biological Process
HAY_BONE_MARROW_CD34_POS_GRAN	3.4260716096001858	729.7711492878586	0.19213629692926348	0.9366891678139373	27	Other (c6-c8)
GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	-4.055570705776074	455.41900497581713	0.1921741576163016	0.9366891678139373	24	c5 GO Biological Process
GOBP_CHORION_DEVELOPMENT	7.094268704677781	579.0488295651053	0.1922246867388188	0.9366891678139373	10	c5 GO Biological Process
GOBP_EXTRAEMBRYONIC_MEMBRANE_DEVELOPMENT	7.094268704677781	579.0488295651053	0.1922246867388188	0.9366891678139373	13	c5 GO Biological Process
GOBP_STRESS_INDUCED_PREMATURE_SENESCENCE	4.227682578941678	1246.9690711771811	0.19228141049873188	0.9366891678139373	8	c5 GO Biological Process
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-1.6000045958617437	626.7924189251853	0.19238352249928595	0.9366891678139373	96	Other (c6-c8)
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	3.2034826995502472	845.4266758789837	0.19244416511772242	0.9366891678139373	30	c5 GO Biological Process
REACTOME_EXTENSION_OF_TELOMERES	-2.3546134612927965	511.42319265932144	0.19276806259288612	0.9366891678139373	51	c2 Reactome
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-1.7209818753142707	904.3730018115014	0.19288601367146316	0.9366891678139373	114	c5 GO Biological Process
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED	1.820512771868655	-252.58163393382716	0.19290199664226598	0.9366891678139373	37	Other (c6-c8)
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	-3.9962606057806083	2659.7444367813923	0.19299564228562988	0.9366891678139373	13	c5 GO Biological Process
GOCC_SPECTRIN	2.1393307301464177	951.6971834477952	0.1930671664964733	0.9366891678139373	9	c5 GO Cellular Component
GOBP_MELANIN_METABOLIC_PROCESS	-2.6848847613575275	-203.99369174020632	0.1931842017879159	0.9366891678139373	26	c5 GO Biological Process
REACTOME_PHOSPHOLIPID_METABOLISM	1.2993427737618455	543.4489246515932	0.19326691057534512	0.9366891678139373	211	c2 Reactome
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL	1.0505103407287744	265.26743102848707	0.19331067549898923	0.9366891678139373	301	Other (c6-c8)
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	2.7840488680359767	601.220086620524	0.19336660067322206	0.9366891678139373	54	c5 GO Biological Process
GOBP_AMIDE_TRANSPORT	0.824277473698452	963.2991824110827	0.19351930469626466	0.9366891678139373	357	c5 GO Biological Process
GOCC_EXTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	-3.9087829008520374	-2134.6762576795045	0.19352197853254488	0.9366891678139373	7	c5 GO Cellular Component
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_ERK_SIGNALING_PATHWAY	-3.370148635545046	1018.9893534263817	0.19369355716790004	0.9366891678139373	14	c2 KEGG Medicus
ZHONG_PFC_MAJOR_TYPES_OPC	2.209960896233733	475.7431218156492	0.19381089401224408	0.9366891678139373	91	Other (c6-c8)
KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_NEIL_GLYCOSYLASE	-3.0492557410407573	-184.30003429627052	0.19381718298443257	0.9366891678139373	9	c2 KEGG Medicus
BUSSLINGER_ESOPHAGEAL_DENDRITIC_CELLS	-1.1142985427415943	482.86836415410727	0.1939872395626934	0.9366891678139373	214	Other (c6-c8)
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	1.5184440817888734	932.0460262725189	0.1939901271641532	0.9366891678139373	149	c5 GO Biological Process
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS	-1.3455621039784118	579.7293447500253	0.19412749324771855	0.9366891678139373	108	c5 GO Biological Process
GOMF_POTASSIUM_ION_LEAK_CHANNEL_ACTIVITY	-3.709832295921992	1619.5645499807165	0.19418182432509962	0.9366891678139373	16	c5 GO Molecular Function
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	-5.310821101905768	582.3682337535639	0.1942018835379855	0.9366891678139373	10	c2 Reactome
CUI_DEVELOPING_HEART_CARDIAC_FIBROBLASTS	1.3459434149883134	221.23298381616192	0.19422836154294337	0.9366891678139373	106	Other (c6-c8)
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	-6.8984570158645635	87.48239687938387	0.19426073262708696	0.9366891678139373	17	c2 Reactome
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	-3.6589074556616095	-13.855476198660654	0.19439400906319507	0.9366891678139373	19	c2 KEGG Medicus
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	-1.601203735103298	1245.7751443421876	0.1944928604900137	0.9366891678139373	57	c5 GO Cellular Component
GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	-2.6949763964206026	516.8465857790522	0.19457599778502693	0.9366891678139373	28	c5 GO Biological Process
GOCC_TRANS_GOLGI_NETWORK_MEMBRANE	2.1598610638361384	-375.416084107435	0.19459690694787735	0.9366891678139373	105	c5 GO Cellular Component
GOBP_PROTEIN_DESTABILIZATION	1.6538825655996454	-157.4541627175197	0.19478786982431937	0.9366891678139373	49	c5 GO Biological Process
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	-2.187375796068556	-537.1601346598727	0.19492513649094484	0.9366891678139373	55	c5 GO Biological Process
GOMF_DINUCLEOTIDE_PHOSPHATASE_ACTIVITY	3.345334723697006	1313.7592849379819	0.19498045678242917	0.9366891678139373	8	c5 GO Molecular Function
KEGG_MEDICUS_REFERENCE_GH_JAK_STAT_SIGNALING_PATHWAY	3.0623095240849265	95.93938686086597	0.195014830503582	0.9366891678139373	7	c2 KEGG Medicus
TRAVAGLINI_LUNG_CD4_MEMORY_EFFECTOR_T_CELL	1.7457146894681714	412.19268499179265	0.19515481520243513	0.9366891678139373	71	Other (c6-c8)
GOBP_CELL_DIVISION	0.6762570396372313	525.1937151225874	0.19517801896023929	0.9366891678139373	639	c5 GO Biological Process
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	1.7035662521819257	1935.516514646436	0.19524170899757776	0.9366891678139373	37	c5 GO Biological Process
FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	1.0077992291953963	353.8825993811398	0.1952867990194273	0.9366891678139373	306	Other (c6-c8)
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	-1.1958390374592485	415.8957452015938	0.19533081910586755	0.9366891678139373	273	c5 GO Biological Process
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	2.6349710675759512	-890.7804369974253	0.19547340746464312	0.9366891678139373	30	c2 KEGG Medicus
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS	3.1688321504032815	2695.3140472528908	0.1955211631438063	0.9366891678139373	6	c2 Reactome
GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS	3.1688321504032815	2695.3140472528908	0.1955211631438063	0.9366891678139373	6	c5 GO Biological Process
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	-1.1328391518024699	588.5692379627118	0.1956783214980003	0.937003399105773	224	c5 GO Biological Process
GOMF_MANNOSE_BINDING	4.066796867478192	307.11893998929855	0.1958995594846871	0.9376240375148751	25	c5 GO Molecular Function
GOBP_ENDOPLASMIC_RETICULUM_MEMBRANE_ORGANIZATION	5.274341110304065	-1754.0082210518262	0.19604113326340486	0.9378629811521374	13	c5 GO Biological Process
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	4.651872688382095	453.7549678043162	0.19641954954712235	0.9392342292129453	16	c2 Reactome
GOBP_TRANSPOSITION	3.4013310925097127	568.8535939415466	0.1965523388934507	0.9394302120021862	38	c5 GO Biological Process
GOCC_MITOTIC_SPINDLE_POLE	1.9573565075282844	1148.2099918281128	0.19681851685859253	0.9398690747063616	38	c5 GO Cellular Component
GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION	1.9830823743250712	2386.48067018409	0.19702499191168626	0.9398690747063616	47	c5 GO Biological Process
REACTOME_SIGNALING_BY_MET	1.5432645327965415	804.3747878561886	0.1971188168143109	0.9398690747063616	79	c2 Reactome
GAO_SMALL_INTESTINE_24W_C7_SECRETORY_PROGENITOR	-2.978598743552021	1188.46865758183	0.19714353990184738	0.9398690747063616	52	Other (c6-c8)
GOBP_EPIDERMIS_MORPHOGENESIS	-2.31235127926279	1181.2084439855482	0.19721277877231652	0.9398690747063616	37	c5 GO Biological Process
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	-1.9939000959161968	303.42036572387116	0.19732550369826968	0.9398690747063616	93	c5 GO Biological Process
GOBP_CELL_SUBSTRATE_ADHESION	0.7366971021025919	760.6208928509067	0.19745314452748372	0.9398690747063616	356	c5 GO Biological Process
GOBP_ERYTHROCYTE_HOMEOSTASIS	1.3363970316297735	290.5120488791128	0.19755750695435353	0.9398690747063616	141	c5 GO Biological Process
GOBP_GOLGI_VESICLE_TRANSPORT	-0.7782425282026465	377.0337772660194	0.19769947371270183	0.9398690747063616	300	c5 GO Biological Process
GOMF_NERVE_GROWTH_FACTOR_BINDING	6.029441076388329	842.1177906065946	0.1977731546618887	0.9398690747063616	6	c5 GO Molecular Function
GOMF_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING	3.4113407669480638	-803.8374090972557	0.19798630843507853	0.9398690747063616	11	c5 GO Molecular Function
HE_LIM_SUN_FETAL_LUNG_C1_SMG_BASAL_CELL	-0.7229229607146697	430.10120922286006	0.19815275329040355	0.9398690747063616	380	Other (c6-c8)
GOBP_MAST_CELL_ACTIVATION	-1.7771557280855967	-611.3788368206899	0.19819200637348178	0.9398690747063616	73	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	-1.3037347213790182	327.8795607348176	0.19824476362407598	0.9398690747063616	117	c5 GO Biological Process
GOBP_VIRAL_PROTEIN_PROCESSING	3.8851270060490055	-1327.5585938550307	0.19853300006847202	0.9398690747063616	31	c5 GO Biological Process
GOBP_MYELOID_CELL_HOMEOSTASIS	1.1319344572720653	157.0175215909004	0.19882714867048615	0.9398690747063616	174	c5 GO Biological Process
GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	-3.505333418592167	-878.7787173575094	0.19896999648509078	0.9398690747063616	27	c5 GO Biological Process
GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS	6.0134708564216055	-528.516592855057	0.1990654426048786	0.9398690747063616	11	c5 GO Biological Process
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	5.481393808474628	-2268.1819217540847	0.19915441264630632	0.9398690747063616	26	c5 GO Biological Process
REACTOME_RAF_ACTIVATION	-2.92984132249353	404.6254713452311	0.19920430534952702	0.9398690747063616	34	c2 Reactome
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	1.5241191770069173	352.57906856125436	0.19925142200854665	0.9398690747063616	95	c5 GO Biological Process
GOMF_SOLUTE_MONOATOMIC_CATION_SYMPORTER_ACTIVITY	1.6937697367640145	870.2296839369006	0.1993344737774163	0.9398690747063616	117	c5 GO Molecular Function
GOBP_LYSOSOMAL_TRANSPORT	-1.1080603454984668	627.2668361892393	0.19935379838506426	0.9398690747063616	135	c5 GO Biological Process
IL21_UP.V1_DN	1.0263422477090973	644.6822750918122	0.19952328792264426	0.9398690747063616	186	Other (c6-c8)
GOMF_SIGNALING_RECEPTOR_INHIBITOR_ACTIVITY	-3.4525310040196855	337.28744627534155	0.19953401345290264	0.9398690747063616	29	c5 GO Molecular Function
GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	2.5821453429784036	1289.285126963613	0.19953440086052154	0.9398690747063616	24	c5 GO Biological Process
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	1.7594735714779606	243.46134632322025	0.1995456995946408	0.9398690747063616	28	c5 GO Biological Process
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	-3.979180411334119	80.6267163083155	0.19966981759698152	0.9398690747063616	19	c5 GO Biological Process
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	-2.106296423772982	1391.0107975118167	0.19974137139590334	0.9398690747063616	61	c5 GO Biological Process
GOBP_SCHWANN_CELL_DIFFERENTIATION	2.3278516224680708	453.54152137445715	0.19977689807117902	0.9398690747063616	39	c5 GO Biological Process
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	-1.1460096589514108	1037.4984063590327	0.19978057359017729	0.9398690747063616	137	Other (c6-c8)
GOBP_SARCOMERE_ORGANIZATION	2.069172925801981	-61.29320557614137	0.19984818742705798	0.9398690747063616	45	c5 GO Biological Process
HALLMARK_CHOLESTEROL_HOMEOSTASIS	-1.4701995191939008	235.8525554672449	0.19987461414741783	0.9398690747063616	74	Hallmark gene sets
REACTOME_ION_HOMEOSTASIS	1.9862822745354842	232.81160653787092	0.20026710273586645	0.9398690747063616	54	c2 Reactome
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION	2.723905952410396	-625.4324068909959	0.20032699797196424	0.9398690747063616	39	c5 GO Biological Process
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	-2.791723087201959	258.3345657362915	0.20039848857183656	0.9398690747063616	52	c5 GO Biological Process
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	1.500621585706912	907.6042538948907	0.20055570219382357	0.9398690747063616	65	c5 GO Biological Process
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	-2.6039480151888914	567.5290000910356	0.20056095520713735	0.9398690747063616	28	c5 GO Biological Process
GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	-2.0451010823194595	1294.7201386301913	0.20059282500402126	0.9398690747063616	13	c5 GO Biological Process
GOBP_GLUTATHIONE_METABOLIC_PROCESS	1.5052866944537744	312.9845155160354	0.20065972786295258	0.9398690747063616	58	c5 GO Biological Process
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	1.5666848986131792	1107.7990651138641	0.200817664730275	0.9398690747063616	92	c5 GO Biological Process
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	2.6230832243690565	262.7655485617517	0.2008648925802049	0.9398690747063616	80	c5 GO Biological Process
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	2.2844804916868022	1341.5459346574714	0.20094076590192525	0.9398690747063616	40	c5 GO Biological Process
BUSSLINGER_DUODENAL_GOBLET_CELLS	-2.516127365465782	740.5919202981553	0.201134848283612	0.9398690747063616	16	Other (c6-c8)
GOBP_POSITIVE_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	4.712531529712634	-337.7399398171245	0.20113875691025132	0.9398690747063616	5	c5 GO Biological Process
KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY	-4.493960319629361	761.2852601791027	0.2012202017452791	0.9398690747063616	15	c2 KEGG Medicus
RAF_UP.V1_DN	1.1304716899463996	665.3967700765543	0.20125055713122803	0.9398690747063616	193	Other (c6-c8)
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	3.4988334868783193	-161.03009342066682	0.2012874405354383	0.9398690747063616	16	c5 GO Biological Process
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	-1.2384551279826832	777.237020557157	0.2013166517783464	0.9398690747063616	192	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1.937230885776267	21.53862987097032	0.20139488552215273	0.9398690747063616	104	c5 GO Biological Process
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	-1.6470476081620493	1153.799040704474	0.2014318643471662	0.9398690747063616	44	c5 GO Biological Process
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	-2.296415864339142	295.8499610387322	0.20148698099962115	0.9398690747063616	32	c5 GO Biological Process
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY	1.3508128377684852	578.3732057693419	0.2016529353963637	0.9398690747063616	70	c5 GO Biological Process
GOBP_RESPONSE_TO_ESTROGEN	-2.0699417856690245	894.1098408432614	0.2016623378788866	0.9398690747063616	69	c5 GO Biological Process
GOBP_PROTEIN_HETEROTETRAMERIZATION	-3.101535783629176	2077.6286632413494	0.20176379266945035	0.9398690747063616	15	c5 GO Biological Process
GOBP_PONS_DEVELOPMENT	-3.801353583056063	734.4116333344915	0.20187725611207666	0.9398690747063616	11	c5 GO Biological Process
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	4.827982987670626	1164.833845532213	0.2018794318581631	0.9398690747063616	8	c2 Reactome
REACTOME_REGULATION_OF_IFNG_SIGNALING	-3.533975064402455	292.29681024235333	0.2020336527979444	0.9400876406287783	14	c2 Reactome
KRAS.50_UP.V1_UP	-1.830269834903925	1325.6966308566589	0.20211011525293776	0.9400876406287783	48	Other (c6-c8)
GOBP_REGULATION_OF_CHONDROCYTE_DEVELOPMENT	-2.1784883112139526	3465.4016467457427	0.20220434318406372	0.940098611450488	6	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	-1.3686596302400684	802.2600715562878	0.2023115294556516	0.9401697915166588	128	c5 GO Biological Process
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	-2.9691978549414673	-71.8739912345596	0.20255433888058577	0.9403861629413506	26	c5 GO Biological Process
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	3.6501969998996358	-136.3882697841745	0.20259117347692218	0.9403861629413506	21	c5 GO Biological Process
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	-1.3925091064473694	532.7760938035375	0.20273827182655635	0.9403861629413506	141	c5 GO Biological Process
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	2.434796849862569	1453.6929105585139	0.20283866017857896	0.9403861629413506	37	c5 GO Biological Process
TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	-1.2050404816681441	480.8103457223078	0.20287837678368942	0.9403861629413506	180	Other (c6-c8)
REACTOME_LIPOPHAGY	-2.5884471761887458	479.968905236729	0.20318243332861619	0.9403861629413506	9	c2 Reactome
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	2.003418495152869	964.8608271527489	0.203257681474362	0.9403861629413506	38	c5 GO Biological Process
GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.9014861134947387	630.6020000845614	0.20330790246340705	0.9403861629413506	96	c5 GO Molecular Function
GOMF_MOLECULAR_TAG_ACTIVITY	5.8071610780990435	-563.5771403738053	0.20333717986112343	0.9403861629413506	13	c5 GO Molecular Function
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	-4.400208282502687	1169.398733144782	0.2033859215545878	0.9403861629413506	8	c5 GO Biological Process
GOBP_PROLINE_METABOLIC_PROCESS	-9.999673253712995	-187.54621407495168	0.20342577439798384	0.9403861629413506	10	c5 GO Biological Process
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	-1.957681490819285	1110.7382954092807	0.20346580792291635	0.9403861629413506	35	c5 GO Biological Process
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	4.487233308301616	429.6938813583781	0.2036600847431793	0.9403861629413506	16	c5 GO Biological Process
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	-6.940142276236339	-1240.2798209453376	0.20369532179197586	0.9403861629413506	12	c5 GO Biological Process
GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS	-2.7654244173663063	26.461317884871644	0.2038185068733639	0.9403861629413506	31	c5 GO Biological Process
GOBP_REGULATION_OF_LIPID_STORAGE	-2.0821621027613375	1027.4488992058639	0.20393369923479404	0.9403861629413506	54	c5 GO Biological Process
GOMF_RNA_7_METHYLGUANOSINE_CAP_BINDING	-4.425761859306365	260.38515079731053	0.20396361710274571	0.9403861629413506	13	c5 GO Molecular Function
GOBP_ISOPRENOID_CATABOLIC_PROCESS	-3.749641936819848	1247.3952914646356	0.20401224291310452	0.9403861629413506	10	c5 GO Biological Process
REACTOME_AGGREPHAGY	2.5950018746887236	-178.04341176761213	0.20448051542452883	0.9413673977707134	44	c2 Reactome
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	0.7484285622259459	753.4538340676223	0.2044842874953999	0.9413673977707134	564	c5 GO Cellular Component
GOMF_CARBOXY_LYASE_ACTIVITY	3.9767064709254663	-577.6917608527414	0.20453478659163482	0.9413673977707134	34	c5 GO Molecular Function
GOBP_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION	-3.8913868380063263	-1041.224991425716	0.20465796699021443	0.9413673977707134	7	c5 GO Biological Process
GOMF_RNA_POLYMERASE_II_ACTIVITY	2.7426553070527704	1789.1687691110988	0.20474467503884605	0.9413673977707134	11	c5 GO Molecular Function
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	2.0899143798241955	281.24243102824477	0.20511610984299009	0.9413673977707134	60	c5 GO Biological Process
GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	-2.2447188588251326	1403.1834738997093	0.20516915765164992	0.9413673977707134	18	c5 GO Cellular Component
GOBP_PROTEIN_O_LINKED_MANNOSYLATION	3.670116482112581	592.5851545596621	0.2052887687913638	0.9413673977707134	17	c5 GO Biological Process
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	2.803719139130954	595.4197558679609	0.20531547649689147	0.9413673977707134	47	c2 Reactome
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	-2.2101195430013987	718.7188689750112	0.2053908609856802	0.9413673977707134	43	c5 GO Biological Process
GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	2.871737211474584	814.0901693949241	0.2054568987753936	0.9413673977707134	26	c5 GO Biological Process
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE	-4.761907448152606	1361.7844268897366	0.2055906563198586	0.9413673977707134	20	c5 GO Biological Process
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-2.484685199544689	519.4112197823848	0.2056357105752392	0.9413673977707134	83	Other (c6-c8)
GOMF_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.141057072658938	461.91181054359345	0.20571923135475018	0.9413673977707134	19	c5 GO Molecular Function
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	2.031403507945023	513.9463813792268	0.20575861160978628	0.9413673977707134	78	c2 Reactome
GOMF_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	-2.554315178453043	805.2014112469147	0.20577554782113014	0.9413673977707134	17	c5 GO Molecular Function
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	-1.747367167244299	541.9417957099959	0.20578900310887188	0.9413673977707134	53	c5 GO Biological Process
GOBP_CELL_MIGRATION_IN_HINDBRAIN	3.6665064859689283	5.415067679972341	0.205984096500452	0.9416178980827415	17	c5 GO Biological Process
GOBP_HYPOTHALAMUS_DEVELOPMENT	2.3572545680004087	818.121693076179	0.20606112231127763	0.9416178980827415	27	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	-2.216374685194111	-112.96684587342206	0.20611981742454227	0.9416178980827415	40	c5 GO Biological Process
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	1.8472310466870476	1036.7744268997712	0.20627411871450638	0.9419023011180472	39	c5 GO Biological Process
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	2.411190078587955	-474.70771232485095	0.20656031701972735	0.9424914835762969	36	c5 GO Biological Process
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY	2.912449345234313	-103.87004687150029	0.20658735440844656	0.9424914835762969	24	c5 GO Molecular Function
